ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3000902	TEM-32	3979	protein homolog model	Escherichia coli	0.01	0.05	0.03	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000902	TEM-32	3979	protein homolog model	Escherichia coli	0.01	0.07	0.03	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000905	TEM-35	3980	protein homolog model	Escherichia coli	0	0.04	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000905	TEM-35	3980	protein homolog model	Escherichia coli	0	0.03	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000906	TEM-36	3981	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000907	TEM-37	3982	protein homolog model	Escherichia coli	0.01	0	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000907	TEM-37	3982	protein homolog model	Escherichia coli	0.02	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000909	TEM-39	3983	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000909	TEM-39	3983	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001387	TEM-210	3985	protein homolog model	Escherichia coli	0	0.02	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001387	TEM-210	3985	protein homolog model	Escherichia coli	0.02	0.1	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001389	TEM-212	3986	protein homolog model	Escherichia coli	0	0.05	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005257	TEM-226	3989	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005259	TEM-228	3991	protein homolog model	Escherichia coli	0.01	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005260	TEM-229	3992	protein homolog model	Escherichia coli	0	0.04	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005261	TEM-230	3993	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005262	TEM-231	3994	protein homolog model	Escherichia coli	0	0.05	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005263	TEM-232	3995	protein homolog model	Escherichia coli	0.02	0.04	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005264	TEM-233	3996	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005265	TEM-234	3997	protein homolog model	Escherichia coli	0	0.04	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005266	TEM-235	3998	protein homolog model	Escherichia coli	0.03	0.04	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005267	TEM-236	3999	protein homolog model	Escherichia coli	0.01	0.01	0.06	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005268	TEM-237	4000	protein homolog model	Escherichia coli	0.01	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005269	TEM-238	4001	protein homolog model	Escherichia coli	0.01	0	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005269	TEM-238	4001	protein homolog model	Escherichia coli	0.02	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005271	TEM-241	4003	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005272	TEM-242	4004	protein homolog model	Escherichia coli	0	0.06	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005273	TEM-243	4005	protein homolog model	Escherichia coli	0.13	0.11	0.09	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3005347	DfrA37	4079	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005348	DfrA36	4080	protein homolog model	Escherichia coli	0	0.27	0.09	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005348	DfrA36	4080	protein homolog model	Escherichia coli	0	0.29	0.09	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005364	KPC-30	4097	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005378	KPC-49	4111	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3006463	CMY-174	4478	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3001986	CTX-M-127	4488	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001996	CTX-M-138	4489	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3002004	CTX-M-146	4492	protein homolog model	Escherichia coli	0	0.06	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3002007	CTX-M-150	4493	protein homolog model	Escherichia coli	0.01	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3002010	CTX-M-153	4494	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3002011	CTX-M-154	4495	protein homolog model	Escherichia coli	0	0.03	0.03	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005593	CTX-M-170	4499	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005596	CTX-M-173	4502	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005597	CTX-M-174	4503	protein homolog model	Escherichia coli	0	0.03	0.03	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005597	CTX-M-174	4503	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3005598	CTX-M-175	4504	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005599	CTX-M-176	4505	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005600	CTX-M-177	4506	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005601	CTX-M-178	4507	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005602	CTX-M-179	4508	protein homolog model	Escherichia coli	0.01	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005604	CTX-M-181	4510	protein homolog model	Escherichia coli	0.01	0.01	0.09	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005605	CTX-M-182	4511	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005607	CTX-M-184	4513	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005612	CTX-M-189	4518	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005613	CTX-M-190	4519	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005613	CTX-M-190	4519	protein homolog model	Escherichia coli	0	0.02	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3005615	CTX-M-192	4521	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005617	CTX-M-194	4523	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005619	CTX-M-196	4525	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005621	CTX-M-198	4527	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005622	CTX-M-199	4528	protein homolog model	Escherichia coli	0.03	0.03	0.03	0	perfect	antibiotic inactivation; cephalosporin
ARO:3005622	CTX-M-199	4528	protein homolog model	Escherichia coli	0.03	0.09	0.03	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005629	CTX-M-206	4535	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3005629	CTX-M-206	4535	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005630	CTX-M-207	4536	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005638	CTX-M-215	4544	protein homolog model	Escherichia coli	0.01	0	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3005638	CTX-M-215	4544	protein homolog model	Escherichia coli	0.01	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005641	CTX-M-218	4547	protein homolog model	Escherichia coli	0	0.07	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005642	CTX-M-219	4548	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005645	CTX-M-222	4551	protein homolog model	Escherichia coli	0	0.04	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005646	CTX-M-223	4552	protein homolog model	Escherichia coli	0	0	0.03	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005648	CTX-M-225	4554	protein homolog model	Escherichia coli	0	0.31	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005649	CTX-M-226	4555	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005651	CTX-M-228	4557	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005654	CTX-M-231	4560	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005657	CTX-M-234	4563	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005659	CTX-M-236	4565	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005660	CTX-M-237	4566	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005663	CTX-M-240	4569	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005664	CTX-M-241	4570	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005665	CTX-M-242	4571	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005666	CTX-M-244	4572	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3006465	DHA-24	4577	protein homolog model	Escherichia coli	0.02	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; cephamycin
ARO:3006874	EC-13	4588	protein homolog model	Escherichia coli	0.01	11.4	4.03	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3006875	EC-14	4589	protein homolog model	Escherichia coli	0.01	12.47	7.52	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3006876	EC-15	4590	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3006876	EC-15	4590	protein homolog model	Escherichia coli	0	18.12	19.64	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3006877	EC-16	4591	protein homolog model	Escherichia coli	0	0.44	0.4	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3006878	EC-18	4592	protein homolog model	Escherichia coli	0	3.81	1.83	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3006879	EC-19	4593	protein homolog model	Escherichia coli	0	1.15	1.06	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3006880	EC-5	4594	protein homolog model	Escherichia coli	0	2.63	1.6	0	perfect	antibiotic inactivation; cephalosporin
ARO:3006880	EC-5	4594	protein homolog model	Escherichia coli	0.01	15.68	9.46	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3006881	EC-8	4595	protein homolog model	Escherichia coli	0	7.53	6.4	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3005764	OXA-534	4869	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005996	OXA-796	5101	protein homolog model	Escherichia coli	0.48	0.05	0.06	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3006024	OXA-827	5129	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3006087	OXA-896	5192	protein homolog model	Escherichia coli	0.03	0.1	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3006986	SFO-1	5643	protein homolog model	Escherichia coli	0	0.03	0	0	perfect	antibiotic inactivation; carbapenem
ARO:3006986	SFO-1	5643	protein homolog model	Escherichia coli	0	0.04	0	0	perfect_strict	antibiotic inactivation; carbapenem
ARO:3006140	TEM-99	5669	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3006220	VEB-25	5686	protein homolog model	Escherichia coli	0.02	0	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam
ARO:3006220	VEB-25	5686	protein homolog model	Escherichia coli	0.02	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam
